timestamp;user_id;agence;application;processus;action;duree_action_sec;success;field_modified;error_code;screen
2025-10-03 03:51:59;USER0074;AGENCE CARTHAGE;Attijari Net;OPPOSITION_CARTE;LOGIN;11.5;True;;;SCREEN_OPPOSITIONC_18
2025-10-03 04:18:36;USER0031;AGENCE NABEUL;Attijari Net;CHANGE_DEVISES;LOGOUT;1.6;True;;;SCREEN_CHANGEDEVIS_20
2025-10-03 04:24:29;USER0046;AGENCE CARTHAGE;Core Banking Web;DEMANDE_CHEQUIER;REJECT;0.6;True;;;SCREEN_DEMANDECHEQ_2
2025-10-03 04:24:38;USER0062;AGENCE TUNIS CENTRE;Core Banking Web;VIREMENT_INTERNE;APPROVE;0.8;True;;;SCREEN_VIREMENTINT_4
2025-10-03 05:12:49;USER0001;AGENCE NABEUL;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;SUBMIT_FORM;10.7;True;;;SCREEN_DEMANDECRED_18
2025-10-03 05:25:52;USER0060;AGENCE SFAX;Core Banking Web;CHANGE_DEVISES;UPLOAD_DOCUMENT;4.1;True;;;SCREEN_CHANGEDEVIS_1
2025-10-03 06:13:34;USER0077;AGENCE CARTHAGE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;ERROR_VALIDATION;8.5;False;;ERR_601;SCREEN_OUVERTURECO_11
2025-10-03 06:32:16;USER0013;AGENCE CARTHAGE;Credit Platform;CHANGE_DEVISES;UPLOAD_DOCUMENT;3.2288488261488544;True;;;SCREEN_CHANGEDEVIS_3
2025-10-03 07:37:27;USER0064;AGENCE SFAX;Mobile Banking Backoffice;VIREMENT_INTERNE;OPEN_FORM;7.7;True;;;SCREEN_VIREMENTINT_8
2025-10-03 08:47:37;USER0009;AGENCE GABES;Credit Platform;PAIEMENT_FACTURE_STEG;FILL_FIELD;2.4;True;nom;;SCREEN_PAIEMENTFAC_5
2025-10-03 08:59:35;USER0022;AGENCE TUNIS CENTRE;Credit Platform;VIREMENT_INTERNATIONAL;ERROR_VALIDATION;2.7;False;;ERR_701;SCREEN_VIREMENTINT_20
2025-10-03 09:42:58;USER0044;AGENCE MONASTIR;Core Banking Web;PAIEMENT_FACTURE_STEG;ERROR_VALIDATION;14.7;False;;ERR_101;SCREEN_PAIEMENTFAC_21
2025-10-03 10:24:46;USER0077;AGENCE GABES;Mobile Banking Backoffice;OPPOSITION_CARTE;UPLOAD_DOCUMENT;4.6;True;;;SCREEN_OPPOSITIONC_22
2025-10-03 14:12:00;USER0067;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;ERROR_VALIDATION;5.45800671052416;True;;;SCREEN_PAIEMENTFAC_22
2025-10-03 14:21:06;USER0041;AGENCE BIZERTE;Credit Platform;DEMANDE_CARTE_VISA;REJECT;5.9;True;;;SCREEN_DEMANDECART_5
2025-10-03 15:29:27;USER0014;AGENCE GABES;Mobile Banking Backoffice;OPPOSITION_CARTE;UPLOAD_DOCUMENT;18.3;True;;;SCREEN_OPPOSITIONC_11
2025-10-03 16:06:54;USER0016;AGENCE NABEUL;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;APPROVE;5.2;True;;;SCREEN_OUVERTURECO_12
2025-10-03 18:08:06;USER0001;AGENCE MONASTIR;Attijari Net;DEMANDE_CARTE_VISA;LOGIN;5.3;True;;;SCREEN_DEMANDECART_22
2025-10-03 18:13:44;USER0049;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;UPLOAD_DOCUMENT;3.1;True;;;SCREEN_PAIEMENTFAC_9
2025-10-03 18:22:05;USER0008;AGENCE HAMMAMET;Attijari Net;PAIEMENT_FACTURE_STEG;LOGIN;9.9;True;;;SCREEN_PAIEMENTFAC_21
2025-10-03 18:58:44;USER0064;AGENCE HAMMAMET;Attijari Net;VIREMENT_INTERNATIONAL;REJECT;5.1;True;;;SCREEN_VIREMENTINT_13
2025-10-03 19:09:17;USER0042;AGENCE SFAX;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;UPLOAD_DOCUMENT;5.8;True;;;SCREEN_OUVERTURECO_22
2025-10-03 23:24:51;USER0038;AGENCE BIZERTE;Mobile Banking Backoffice;CHANGE_DEVISES;ACCESS_DENIED;1.8;False;;ERR_501;SCREEN_CHANGEDEVIS_20
2025-10-04 00:02:35;USER0016;AGENCE SOUSSE;Core Banking Web;PAIEMENT_FACTURE_STEG;APPROVE;30.1;True;;;SCREEN_PAIEMENTFAC_3
2025-10-04 00:05:59;USER0078;AGENCE SFAX;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;SESSION_EXPIRED;8.5;False;;ERR_601;SCREEN_OUVERTURECO_13
2025-10-04 02:37:22;USER0010;AGENCE KAIROUAN;Core Banking Web;PAIEMENT_FACTURE_STEG;UPLOAD_DOCUMENT;5.3;True;;;SCREEN_PAIEMENTFAC_22
2025-10-04 04:20:47;USER0061;AGENCE GABES;Mobile Banking Backoffice;DEMANDE_CHEQUIER;ERROR_VALIDATION;0.8;False;;ERR_301;SCREEN_DEMANDECHEQ_11
2025-10-04 05:03:51;USER0042;AGENCE SFAX;Core Banking Web;PAIEMENT_FACTURE_SONED;OPEN_FORM;4.1;True;;;SCREEN_PAIEMENTFAC_11
2025-10-04 05:06:05;USER0064;AGENCE MONASTIR;Mobile Banking Backoffice;VIREMENT_INTERNE;UPLOAD_DOCUMENT;8.5;True;;;SCREEN_VIREMENTINT_21
2025-10-04 05:37:38;USER0078;AGENCE BIZERTE;Credit Platform;CHANGE_DEVISES;REJECT;4.9;True;;;SCREEN_CHANGEDEVIS_20
2025-10-04 06:20:35;USER0004;AGENCE SFAX;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;UPLOAD_DOCUMENT;9.4;True;;;SCREEN_PAIEMENTFAC_21
2025-10-04 08:32:27;USER0006;AGENCE MONASTIR;Mobile Banking Backoffice;DEMANDE_CHEQUIER;REJECT;3.1;True;;;SCREEN_DEMANDECHEQ_7
2025-10-04 08:59:27;USER0017;AGENCE NABEUL;Core Banking Web;DEMANDE_CARTE_VISA;ERROR_VALIDATION;6.1;False;;ERR_001;SCREEN_DEMANDECART_17
2025-10-04 09:14:14;USER0070;AGENCE SOUSSE;Credit Platform;VIREMENT_INTERNATIONAL;FILL_FIELD;6.9;True;email;;SCREEN_VIREMENTINT_16
2025-10-04 10:12:26;USER0052;AGENCE SOUSSE;Attijari Net;DEMANDE_CREDIT_CONSO;ERROR_VALIDATION;3.3;False;;ERR_701;SCREEN_DEMANDECRED_14
2025-10-04 11:04:20;USER0051;AGENCE KAIROUAN;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;REJECT;5.5;True;;;SCREEN_DEMANDECRED_1
2025-10-04 11:24:19;USER0017;AGENCE BIZERTE;Attijari Net;DEMANDE_CHEQUIER;REJECT;2.8249222195047694;False;;ERR_501;SCREEN_DEMANDECHEQ_11
2025-10-04 11:33:32;USER0030;AGENCE KAIROUAN;Core Banking Web;CHANGE_DEVISES;ERROR_VALIDATION;3.5;False;;ERR_201;SCREEN_CHANGEDEVIS_13
2025-10-04 11:39:42;USER0017;AGENCE NABEUL;Core Banking Web;OPPOSITION_CARTE;ACCESS_DENIED;1.1;False;;ERR_501;SCREEN_OPPOSITIONC_1
2025-10-04 12:36:02;USER0051;AGENCE SFAX;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;LOGOUT;3.4;True;;;SCREEN_OUVERTURECO_2
2025-10-04 12:48:44;USER0062;AGENCE GABES;Credit Platform;VIREMENT_INTERNE;SESSION_EXPIRED;2.4;False;;ERR_701;SCREEN_VIREMENTINT_9
2025-10-04 13:13:39;USER0045;AGENCE GABES;Core Banking Web;VIREMENT_INTERNATIONAL;ERROR_VALIDATION;2.1;False;;ERR_701;SCREEN_VIREMENTINT_13
2025-10-04 13:37:47;USER0017;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;FILL_FIELD;19.5;True;montant_credit;;SCREEN_PAIEMENTFAC_5
2025-10-04 14:03:08;USER0072;AGENCE HAMMAMET;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;LOGOUT;7.5;True;;;SCREEN_PAIEMENTFAC_9
2025-10-04 14:59:06;USER0031;AGENCE SOUSSE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;ACCESS_DENIED;5.0;False;;ERR_701;SCREEN_VIREMENTINT_13
2025-10-04 15:41:49;USER0037;AGENCE KAIROUAN;Credit Platform;PAIEMENT_FACTURE_STEG;REJECT;3.9;True;;;SCREEN_PAIEMENTFAC_5
2025-10-04 17:58:26;USER0017;AGENCE MONASTIR;Core Banking Web;DEMANDE_CARTE_VISA;OPEN_FORM;12.7;True;;;SCREEN_DEMANDECART_15
2025-10-04 18:16:15;USER0052;AGENCE CARTHAGE;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;SUBMIT_FORM;4.0;True;;;SCREEN_DEMANDECART_7
2025-10-04 18:30:30;USER0003;AGENCE SOUSSE;Core Banking Web;PAIEMENT_FACTURE_SONED;SUBMIT_FORM;22.0;True;;;SCREEN_PAIEMENTFAC_14
2025-10-04 18:35:12;USER0034;AGENCE SOUSSE;Mobile Banking Backoffice;OPPOSITION_CARTE;LOGIN;5.5;True;;;SCREEN_OPPOSITIONC_16
2025-10-04 19:25:31;USER0064;AGENCE NABEUL;Core Banking Web;DEMANDE_CARTE_VISA;VALIDATE_FIELD;12.9;True;;;SCREEN_DEMANDECART_6
2025-10-04 19:47:34;USER0037;AGENCE TUNIS CENTRE;Credit Platform;CHANGE_DEVISES;LOGOUT;5.4;True;;;SCREEN_CHANGEDEVIS_2
2025-10-04 20:53:47;USER0041;AGENCE SOUSSE;Credit Platform;VIREMENT_INTERNATIONAL;VALIDATE_FIELD;8.4;True;;;SCREEN_VIREMENTINT_16
2025-10-04 21:37:20;USER0032;AGENCE BIZERTE;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;ACCESS_DENIED;2.4;False;;ERR_601;SCREEN_OUVERTURECO_19
2025-10-04 23:44:12;USER0067;AGENCE SOUSSE;Credit Platform;VIREMENT_INTERNE;SESSION_EXPIRED;2.9;False;;ERR_601;SCREEN_VIREMENTINT_5
2025-10-04 23:52:44;USER0044;AGENCE TUNIS CENTRE;Attijari Net;PAIEMENT_FACTURE_SONED;VALIDATE_FIELD;3.2;True;;;SCREEN_PAIEMENTFAC_4
2025-10-05 01:22:52;USER0074;AGENCE HAMMAMET;Core Banking Web;DEMANDE_CHEQUIER;ERROR_VALIDATION;10.6;False;;ERR_901;SCREEN_DEMANDECHEQ_14
2025-10-05 01:47:20;USER0016;AGENCE TUNIS CENTRE;Attijari Net;DEMANDE_CREDIT_CONSO;VALIDATE_FIELD;4.4;True;;;SCREEN_DEMANDECRED_6
2025-10-05 01:48:46;USER0046;AGENCE MONASTIR;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;REJECT;0.8;True;;;SCREEN_VIREMENTINT_8
2025-10-05 01:51:54;USER0052;AGENCE BIZERTE;Core Banking Web;DEMANDE_CHEQUIER;OPEN_FORM;2.9;True;;;SCREEN_DEMANDECHEQ_24
2025-10-05 01:54:30;USER0048;AGENCE MONASTIR;Credit Platform;VIREMENT_INTERNATIONAL;APPROVE;12.1;True;;;SCREEN_VIREMENTINT_3
2025-10-05 02:09:42;USER0063;AGENCE SFAX;Attijari Net;VIREMENT_INTERNE;REJECT;0.9;True;;;SCREEN_VIREMENTINT_4
2025-10-05 04:09:30;USER0060;AGENCE MONASTIR;Core Banking Web;OPPOSITION_CARTE;SESSION_EXPIRED;17.5;False;;ERR_001;SCREEN_OPPOSITIONC_1
2025-10-05 04:54:39;USER0075;AGENCE KAIROUAN;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;VALIDATE_FIELD;16.8;True;;;SCREEN_DEMANDECART_2
2025-10-05 05:41:20;USER0075;AGENCE MONASTIR;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;ACCESS_DENIED;13.2;False;;ERR_001;SCREEN_OUVERTURECO_13
2025-10-05 05:49:20;USER0057;AGENCE SFAX;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;UPLOAD_DOCUMENT;9.5;True;;;SCREEN_PAIEMENTFAC_9
2025-10-05 05:49:47;USER0020;AGENCE KAIROUAN;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;ERROR_VALIDATION;8.2;False;;ERR_001;SCREEN_DEMANDECART_12
2025-10-05 07:34:55;USER0015;AGENCE HAMMAMET;Credit Platform;VIREMENT_INTERNATIONAL;VALIDATE_FIELD;3.7;True;;;SCREEN_VIREMENTINT_10
2025-10-05 09:32:04;USER0040;AGENCE MONASTIR;Core Banking Web;PAIEMENT_FACTURE_STEG;UPLOAD_DOCUMENT;0.9644377125412726;True;;;SCREEN_PAIEMENTFAC_10
2025-10-05 12:27:07;USER0006;AGENCE BIZERTE;Mobile Banking Backoffice;OPPOSITION_CARTE;OPEN_FORM;0.5;True;;;SCREEN_OPPOSITIONC_18
2025-10-05 13:24:18;USER0036;AGENCE BIZERTE;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;OPEN_FORM;11.3;True;;;SCREEN_DEMANDECRED_12
2025-10-05 16:12:35;USER0012;AGENCE TUNIS CENTRE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;SUBMIT_FORM;17.6;True;;;SCREEN_OUVERTURECO_22
2025-10-05 17:23:03;USER0052;AGENCE GABES;Credit Platform;DEMANDE_CREDIT_CONSO;LOGIN;5.0;True;;;SCREEN_DEMANDECRED_16
2025-10-05 18:50:13;USER0051;AGENCE HAMMAMET;Credit Platform;DEMANDE_CREDIT_CONSO;VALIDATE_FIELD;5.1;True;;;SCREEN_DEMANDECRED_23
2025-10-05 20:03:33;USER0023;AGENCE HAMMAMET;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;OPEN_FORM;1.2621658058642402;True;;;SCREEN_DEMANDECRED_6
2025-10-05 21:51:12;USER0020;AGENCE BIZERTE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;VALIDATE_FIELD;21.5;True;;;SCREEN_OUVERTURECO_24
2025-10-05 23:00:55;USER0054;AGENCE SFAX;Credit Platform;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;1.3;False;;ERR_201;SCREEN_PAIEMENTFAC_24
2025-10-05 23:52:21;USER0061;AGENCE SFAX;Credit Platform;VIREMENT_INTERNATIONAL;ACCESS_DENIED;2.0;False;;ERR_701;SCREEN_VIREMENTINT_21
2025-10-06 00:24:50;USER0022;AGENCE TUNIS CENTRE;Attijari Net;VIREMENT_INTERNATIONAL;ACCESS_DENIED;3.8;False;;ERR_301;SCREEN_VIREMENTINT_24
2025-10-06 01:04:57;USER0048;AGENCE SOUSSE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;ACCESS_DENIED;4.9;False;;ERR_101;SCREEN_VIREMENTINT_10
2025-10-06 01:36:56;USER0072;AGENCE KAIROUAN;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;ACCESS_DENIED;2.844718657694189;True;;;SCREEN_VIREMENTINT_15
2025-10-06 02:06:25;USER0056;AGENCE TUNIS CENTRE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;ERROR_VALIDATION;19.0;False;;ERR_301;SCREEN_OUVERTURECO_9
2025-10-06 06:31:45;USER0015;AGENCE KAIROUAN;Core Banking Web;PAIEMENT_FACTURE_SONED;SUBMIT_FORM;14.0;True;;;SCREEN_PAIEMENTFAC_24
2025-10-06 08:11:36;USER0014;AGENCE HAMMAMET;Mobile Banking Backoffice;CHANGE_DEVISES;SUBMIT_FORM;19.2;True;;;SCREEN_CHANGEDEVIS_2
2025-10-06 08:54:12;USER0050;AGENCE NABEUL;Core Banking Web;PAIEMENT_FACTURE_STEG;SUBMIT_FORM;3.4;True;;;SCREEN_PAIEMENTFAC_18
2025-10-06 11:07:18;USER0024;AGENCE HAMMAMET;Attijari Net;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;6.7;False;;ERR_701;SCREEN_PAIEMENTFAC_12
2025-10-06 12:03:05;USER0026;AGENCE KAIROUAN;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;REJECT;11.3;True;;;SCREEN_DEMANDECART_3
2025-10-06 12:11:23;USER0004;AGENCE KAIROUAN;Mobile Banking Backoffice;VIREMENT_INTERNE;SUBMIT_FORM;5.3;True;;;SCREEN_VIREMENTINT_7
2025-10-06 12:29:59;USER0020;AGENCE BIZERTE;Attijari Net;CHANGE_DEVISES;APPROVE;4.4;True;;;SCREEN_CHANGEDEVIS_9
2025-10-06 13:00:24;USER0048;AGENCE MONASTIR;Credit Platform;OPPOSITION_CARTE;ACCESS_DENIED;0.3;False;;ERR_201;SCREEN_OPPOSITIONC_8
2025-10-06 13:16:12;USER0047;AGENCE MONASTIR;Attijari Net;PAIEMENT_FACTURE_SONED;VALIDATE_FIELD;3.0;True;;;SCREEN_PAIEMENTFAC_6
2025-10-06 13:34:24;USER0054;AGENCE GABES;Attijari Net;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;8.01915540125097;False;;ERR_601;SCREEN_PAIEMENTFAC_1
2025-10-06 15:16:02;USER0079;AGENCE SOUSSE;Mobile Banking Backoffice;OPPOSITION_CARTE;FILL_FIELD;0.3;True;email;;SCREEN_OPPOSITIONC_14
2025-10-06 16:31:56;USER0032;AGENCE TUNIS CENTRE;Attijari Net;VIREMENT_INTERNE;APPROVE;3.3;True;;;SCREEN_VIREMENTINT_16
2025-10-06 17:04:52;USER0033;AGENCE TUNIS CENTRE;Credit Platform;VIREMENT_INTERNE;ACCESS_DENIED;5.5;False;;ERR_501;SCREEN_VIREMENTINT_16
2025-10-06 18:01:00;USER0028;AGENCE BIZERTE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;VALIDATE_FIELD;6.0;True;;;SCREEN_OUVERTURECO_4
2025-10-06 22:15:11;USER0051;AGENCE BIZERTE;Attijari Net;DEMANDE_CREDIT_CONSO;ERROR_VALIDATION;24.5;False;;ERR_101;SCREEN_DEMANDECRED_6
2025-10-06 23:05:46;USER0058;AGENCE KAIROUAN;Credit Platform;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;6.4;False;;ERR_201;SCREEN_PAIEMENTFAC_15
2025-10-07 00:08:31;USER0047;AGENCE SOUSSE;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;FILL_FIELD;10.3;True;telephone;;SCREEN_DEMANDECRED_22
2025-10-07 00:10:08;USER0012;AGENCE MONASTIR;Core Banking Web;DEMANDE_CARTE_VISA;OPEN_FORM;15.4;True;;;SCREEN_DEMANDECART_8
2025-10-07 00:10:33;USER0007;AGENCE KAIROUAN;Core Banking Web;DEMANDE_CREDIT_CONSO;FILL_FIELD;23.1392231434533;True;date_naissance;;SCREEN_DEMANDECRED_1
2025-10-07 01:33:26;USER0029;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;VIREMENT_INTERNE;SUBMIT_FORM;2.3;True;;;SCREEN_VIREMENTINT_13
2025-10-07 02:01:41;USER0069;AGENCE NABEUL;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;LOGIN;0.9;True;;;SCREEN_PAIEMENTFAC_18
2025-10-07 02:37:27;USER0026;AGENCE MONASTIR;Core Banking Web;DEMANDE_CREDIT_CONSO;ACCESS_DENIED;5.9;False;;ERR_501;SCREEN_DEMANDECRED_18
2025-10-07 02:47:48;USER0040;AGENCE MONASTIR;Attijari Net;DEMANDE_CREDIT_CONSO;LOGIN;3.4;True;;;SCREEN_DEMANDECRED_13
2025-10-07 03:09:59;USER0040;AGENCE BIZERTE;Credit Platform;OPPOSITION_CARTE;LOGOUT;10.8;True;;;SCREEN_OPPOSITIONC_22
2025-10-07 04:25:08;USER0033;AGENCE KAIROUAN;Core Banking Web;DEMANDE_CREDIT_CONSO;ACCESS_DENIED;3.4910141826510643;False;;ERR_501;SCREEN_DEMANDECRED_14
2025-10-07 04:25:26;USER0025;AGENCE HAMMAMET;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;OPEN_FORM;0.3;True;;;SCREEN_VIREMENTINT_11
2025-10-07 04:38:42;USER0059;AGENCE SFAX;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;LOGOUT;1.5;True;;;SCREEN_DEMANDECRED_7
2025-10-07 05:38:24;USER0020;AGENCE SFAX;Attijari Net;DEMANDE_CHEQUIER;FILL_FIELD;14.1;True;telephone;;SCREEN_DEMANDECHEQ_18
2025-10-07 07:09:00;USER0002;AGENCE BIZERTE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;SESSION_EXPIRED;1.1;False;;ERR_901;SCREEN_OUVERTURECO_21
2025-10-07 07:45:52;USER0064;AGENCE TUNIS CENTRE;Attijari Net;VIREMENT_INTERNATIONAL;OPEN_FORM;8.568571394350553;True;;;SCREEN_VIREMENTINT_22
2025-10-07 07:46:16;USER0025;AGENCE SOUSSE;Credit Platform;OPPOSITION_CARTE;SUBMIT_FORM;3.4;True;;;SCREEN_OPPOSITIONC_4
2025-10-07 08:52:39;USER0070;AGENCE BIZERTE;Credit Platform;PAIEMENT_FACTURE_STEG;SUBMIT_FORM;20.5;True;;;SCREEN_PAIEMENTFAC_17
2025-10-07 10:52:41;USER0025;AGENCE MONASTIR;Attijari Net;VIREMENT_INTERNATIONAL;APPROVE;0.6;True;;;SCREEN_VIREMENTINT_19
2025-10-07 11:22:48;USER0005;AGENCE HAMMAMET;Core Banking Web;PAIEMENT_FACTURE_SONED;LOGIN;0.9;True;;;SCREEN_PAIEMENTFAC_14
2025-10-07 13:01:32;USER0043;AGENCE NABEUL;Credit Platform;OPPOSITION_CARTE;OPEN_FORM;7.4;True;;;SCREEN_OPPOSITIONC_10
2025-10-07 14:32:54;USER0055;AGENCE CARTHAGE;Credit Platform;CHANGE_DEVISES;ERROR_VALIDATION;6.1;False;;ERR_501;SCREEN_CHANGEDEVIS_6
2025-10-07 15:11:58;USER0049;AGENCE GABES;Attijari Net;OPPOSITION_CARTE;ACCESS_DENIED;0.3;False;;ERR_701;SCREEN_OPPOSITIONC_18
2025-10-07 16:29:51;USER0072;AGENCE SFAX;Attijari Net;DEMANDE_CREDIT_CONSO;SESSION_EXPIRED;10.8;False;;ERR_201;SCREEN_DEMANDECRED_4
2025-10-07 18:23:02;USER0065;AGENCE MONASTIR;Attijari Net;VIREMENT_INTERNATIONAL;LOGIN;5.7;True;;;SCREEN_VIREMENTINT_11
2025-10-07 20:02:34;USER0015;AGENCE SFAX;Credit Platform;CHANGE_DEVISES;VALIDATE_FIELD;3.2;True;;;SCREEN_CHANGEDEVIS_13
2025-10-07 20:12:00;USER0067;AGENCE CARTHAGE;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;FILL_FIELD;6.3;True;motif;;SCREEN_PAIEMENTFAC_8
2025-10-07 20:12:18;USER0039;AGENCE HAMMAMET;Core Banking Web;OPPOSITION_CARTE;LOGIN;0.4;True;;;SCREEN_OPPOSITIONC_10
2025-10-07 23:15:39;USER0050;AGENCE SFAX;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;OPEN_FORM;3.8;True;;;SCREEN_OUVERTURECO_23
2025-10-08 00:43:00;USER0035;AGENCE HAMMAMET;Core Banking Web;OPPOSITION_CARTE;LOGOUT;0.3;True;;;SCREEN_OPPOSITIONC_11
2025-10-08 00:43:46;USER0026;AGENCE SOUSSE;Credit Platform;VIREMENT_INTERNE;REJECT;4.1;True;;;SCREEN_VIREMENTINT_3
2025-10-08 01:04:34;USER0075;AGENCE BIZERTE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;ACCESS_DENIED;0.8;False;;ERR_501;SCREEN_VIREMENTINT_15
2025-10-08 02:52:13;USER0062;AGENCE CARTHAGE;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;ERROR_VALIDATION;8.4;False;;ERR_201;SCREEN_PAIEMENTFAC_8
2025-10-08 05:30:24;USER0073;AGENCE HAMMAMET;Credit Platform;OPPOSITION_CARTE;LOGIN;4.020385724843935;True;;;SCREEN_OPPOSITIONC_20
2025-10-08 06:18:35;USER0006;AGENCE SFAX;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;APPROVE;13.7;True;;;SCREEN_DEMANDECRED_18
2025-10-08 08:30:44;USER0028;AGENCE GABES;Core Banking Web;DEMANDE_CHEQUIER;SESSION_EXPIRED;0.8;False;;ERR_301;SCREEN_DEMANDECHEQ_21
2025-10-08 08:39:40;USER0023;AGENCE CARTHAGE;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;APPROVE;11.2;True;;;SCREEN_PAIEMENTFAC_1
2025-10-08 09:34:48;USER0036;AGENCE SOUSSE;Credit Platform;CHANGE_DEVISES;APPROVE;3.2;True;;;SCREEN_CHANGEDEVIS_24
2025-10-08 10:00:11;USER0007;AGENCE KAIROUAN;Credit Platform;DEMANDE_CARTE_VISA;FILL_FIELD;5.2;True;motif;;SCREEN_DEMANDECART_8
2025-10-08 10:03:07;USER0060;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;DEMANDE_CHEQUIER;SUBMIT_FORM;5.3;True;;;SCREEN_DEMANDECHEQ_3
2025-10-08 11:04:55;USER0028;AGENCE CARTHAGE;Credit Platform;PAIEMENT_FACTURE_SONED;ACCESS_DENIED;3.3;False;;ERR_401;SCREEN_PAIEMENTFAC_1
2025-10-08 11:12:26;USER0053;AGENCE SOUSSE;Attijari Net;DEMANDE_CARTE_VISA;REJECT;17.1;True;;;SCREEN_DEMANDECART_20
2025-10-08 12:50:28;USER0002;AGENCE SFAX;Core Banking Web;VIREMENT_INTERNE;LOGOUT;2.9;True;;;SCREEN_VIREMENTINT_16
2025-10-08 13:25:00;USER0016;AGENCE NABEUL;Core Banking Web;DEMANDE_CARTE_VISA;SESSION_EXPIRED;18.4;False;;ERR_001;SCREEN_DEMANDECART_9
2025-10-08 14:08:44;USER0042;AGENCE GABES;Mobile Banking Backoffice;VIREMENT_INTERNE;APPROVE;6.7;True;;;SCREEN_VIREMENTINT_17
2025-10-08 14:29:19;USER0070;AGENCE MONASTIR;Core Banking Web;OPPOSITION_CARTE;ACCESS_DENIED;15.6;False;;ERR_201;SCREEN_OPPOSITIONC_16
2025-10-08 14:57:10;USER0004;AGENCE KAIROUAN;Attijari Net;PAIEMENT_FACTURE_SONED;ERROR_VALIDATION;5.3;False;;ERR_101;SCREEN_PAIEMENTFAC_23
2025-10-08 15:28:41;USER0068;AGENCE TUNIS CENTRE;Credit Platform;PAIEMENT_FACTURE_SONED;LOGOUT;19.3;True;;;SCREEN_PAIEMENTFAC_6
2025-10-08 16:12:36;USER0072;AGENCE NABEUL;Core Banking Web;OPPOSITION_CARTE;APPROVE;1.1;True;;;SCREEN_OPPOSITIONC_23
2025-10-08 16:24:15;USER0046;AGENCE KAIROUAN;Attijari Net;PAIEMENT_FACTURE_SONED;OPEN_FORM;2.2;True;;;SCREEN_PAIEMENTFAC_7
2025-10-08 19:24:22;USER0066;AGENCE HAMMAMET;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;SUBMIT_FORM;17.5;True;;;SCREEN_DEMANDECRED_24
2025-10-08 20:04:04;USER0062;AGENCE HAMMAMET;Mobile Banking Backoffice;CHANGE_DEVISES;UPLOAD_DOCUMENT;4.3;True;;;SCREEN_CHANGEDEVIS_16
2025-10-08 20:20:47;USER0014;AGENCE GABES;Core Banking Web;OPPOSITION_CARTE;FILL_FIELD;11.7;True;;;SCREEN_OPPOSITIONC_8
2025-10-08 20:53:00;USER0007;AGENCE GABES;Mobile Banking Backoffice;VIREMENT_INTERNE;SUBMIT_FORM;19.4;True;;;SCREEN_VIREMENTINT_10
